Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,5,Satisfactory,22.396751,87.5608939,West Bengal
Idea,Outdoor,3G,1,Poor Voice Quality,19.0228789,73.049644,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Idea,Indoor,3G,2,Poor Voice Quality,23.1609985,79.9371059,Madhya Pradesh
Idea,Outdoor,3G,4,Satisfactory,17.015997232,82.248457605,Andhra Pradesh
RJio,Travelling,4G,5,Satisfactory,21.4921911,86.913657,Odisha
RJio,Travelling,4G,5,Satisfactory,21.49219909,86.91350924,Odisha
Idea,Travelling,4G,2,Poor Voice Quality,19.227146,73.0878574,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.49219909,86.91350924,Odisha
RJio,Indoor,4G,3,Satisfactory,19.065063,72.8793042,Maharashtra
RJio,Travelling,4G,3,Satisfactory,19.1135829,72.9285793,Maharashtra
RJio,Travelling,4G,4,Satisfactory,19.2354163,73.1310091,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
Idea,Indoor,Unknown,5,Satisfactory,9.95680662,76.33806985,Kerala
Vodafone,Indoor,4G,4,Satisfactory,21.07772221,72.88099643,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,12.9610895,77.5277929,Karnataka
BSNL,Indoor,4G,4,Satisfactory,30.3146874,78.063453,Uttarakhand
Vodafone,Indoor,4G,1,Call Dropped,23.556608371,72.619062768,Gujarat
Idea,Indoor,4G,4,Satisfactory,20.26087159,73.00546119,Dadra and Nagar Haveli
Airtel,Outdoor,3G,3,Satisfactory,21.121361667,72.863518333,Gujarat
RJio,Indoor,4G,4,Satisfactory,18.7304126,73.6787519,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.526413333,88.364198333,West Bengal
RJio,Indoor,4G,1,Call Dropped,25.7990369,73.2907918,Rajasthan
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
BSNL,Indoor,3G,5,Satisfactory,18.5114919,73.7747071,Maharashtra
RJio,Indoor,4G,1,Call Dropped,25.7990369,73.2907918,Rajasthan
RJio,Indoor,4G,1,Call Dropped,25.7990369,73.2907918,Rajasthan
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.526413333,88.364198333,West Bengal
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
Airtel,Indoor,2G,1,Call Dropped,13.0952204,80.2777379,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,13.0363011,80.27324265,Tamil Nadu
Airtel,Indoor,2G,1,Call Dropped,13.0951332,80.27771931,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,13.0951332,80.27771931,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.095317,80.2777385,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.095317,80.2777385,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,13.0946947,80.2776036,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,13.0946684,80.2769069,Tamil Nadu
Airtel,Travelling,3G,1,Call Dropped,13.0946684,80.2769069,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.0946684,80.2769069,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.0946684,80.2769069,Tamil Nadu
Airtel,Indoor,4G,3,Call Dropped,25.6031344,85.1491983,Bihar
Airtel,Outdoor,3G,5,Satisfactory,12.93908351,77.53330484,Karnataka
RJio,Indoor,4G,4,Satisfactory,19.207367,73.1858364,Maharashtra
BSNL,Outdoor,2G,1,Call Dropped,9.41794114,77.49782699,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,12.90774053,80.21646339,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
BSNL,Indoor,3G,3,Poor Voice Quality,9.41840297,77.4971397,Tamil Nadu
Idea,Indoor,2G,3,Satisfactory,23.1623829,79.9357959,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,22.3971534,87.56112503,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.225821,84.8484851,Odisha
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
BSNL,Outdoor,3G,5,Satisfactory,17.434132173,78.400651809,Telangana
Idea,Indoor,3G,3,Satisfactory,23.1623829,79.9357959,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,18.7304126,73.6787519,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,12.90168005,77.59476759,Karnataka
RJio,Indoor,4G,5,Satisfactory,30.6980659,76.7896001,Chandigarh
Idea,Indoor,Unknown,4,Satisfactory,18.2162916,76.2741604,Maharashtra
Vodafone,Travelling,3G,2,Poor Voice Quality,19.2024882,73.0676442,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,28.5868197,76.9965911,NCT
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
RJio,Travelling,4G,5,Satisfactory,12.98034767,80.22927304,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.6840533,72.8592638,Gujarat
RJio,Indoor,4G,1,Call Dropped,22.463393333,70.074801667,Gujarat
Idea,Indoor,Unknown,5,Satisfactory,9.95680662,76.33806985,Kerala
Vodafone,Indoor,3G,5,Satisfactory,26.8612343,75.7953621,Rajasthan
Airtel,Indoor,2G,3,Poor Voice Quality,11.833503759,77.943843221,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Vodafone,Outdoor,3G,3,Satisfactory,22.805258333,70.81254,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.805258333,70.81254,Gujarat
Vodafone,Outdoor,3G,3,Satisfactory,22.805075,70.812306667,Gujarat
Vodafone,Outdoor,4G,3,Satisfactory,22.805075,70.812306667,Gujarat
Vodafone,Indoor,4G,2,Poor Voice Quality,28.542277,77.3749074,Uttar Pradesh
Airtel,Travelling,Unknown,4,Satisfactory,11.833503759,77.943843221,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,18.4996165,73.84210817,Maharashtra
Vodafone,Indoor,4G,1,Call Dropped,23.556608371,72.619062768,Gujarat
BSNL,Indoor,Unknown,4,Satisfactory,13.0160903,77.5665851,Karnataka
BSNL,Outdoor,2G,4,Satisfactory,13.0160903,77.5665851,Karnataka
Vodafone,Indoor,3G,5,Satisfactory,27.16543401,75.71756745,Rajasthan
RJio,Indoor,4G,4,Satisfactory,18.7304126,73.6787519,Maharashtra
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Vodafone,Outdoor,4G,2,Poor Voice Quality,12.9758055,77.5781384,Karnataka
Vodafone,Indoor,4G,2,Call Dropped,23.556608371,72.619062768,Gujarat
Telenor,Indoor,3G,3,Poor Voice Quality,18.6498532,73.7910482,Maharashtra
RJio,Travelling,4G,5,Satisfactory,12.98034767,80.22927304,Tamil Nadu
Airtel,Indoor,4G,3,Satisfactory,28.70410921,77.15747917,NCT
RJio,Travelling,4G,5,Satisfactory,12.98034767,80.22927304,Tamil Nadu
RJio,Travelling,4G,3,Satisfactory,18.7405288,73.6713403,Maharashtra
RJio,Travelling,4G,4,Satisfactory,18.7406203,73.6714441,Maharashtra
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
BSNL,Indoor,Unknown,4,Satisfactory,18.4400397,73.799765,Maharashtra
Airtel,Indoor,3G,1,Call Dropped,19.18384726,72.83200775,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.3476468,83.6014752,Odisha
Airtel,Indoor,Unknown,5,Satisfactory,18.5557103,73.8917661,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Idea,Travelling,4G,2,Poor Voice Quality,19.1869217,72.9773001,Maharashtra
Airtel,Outdoor,3G,2,Poor Voice Quality,26.920925276,75.730220228,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,28.537999209,77.347651418,Uttar Pradesh
Vodafone,Travelling,4G,4,Satisfactory,23.0283423,72.5558779,Gujarat
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Idea,Indoor,4G,4,Satisfactory,18.507483,73.8345467,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.6840533,72.8592638,Gujarat
Vodafone,Travelling,4G,4,Satisfactory,18.7933992,73.2978208,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.6840533,72.8592638,Gujarat
Airtel,Indoor,3G,5,Satisfactory,28.683775,76.94227,Haryana
Airtel,Outdoor,3G,1,Poor Voice Quality,28.705286667,76.905631667,Haryana
RJio,Travelling,4G,5,Satisfactory,21.49219909,86.91350924,Odisha
Airtel,Travelling,4G,1,Poor Voice Quality,12.9610895,77.5277929,Karnataka
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Idea,Travelling,4G,2,Poor Voice Quality,19.1988402,72.977544,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Vodafone,Indoor,Unknown,4,Satisfactory,18.554368333,73.821923333,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.5389215,71.6293253,Gujarat
RJio,Travelling,4G,4,Satisfactory,23.234622429,77.433701910,Madhya Pradesh
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,29.222768362,78.969118168,Uttarakhand
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
RJio,Indoor,4G,4,Satisfactory,28.9292133,77.6587927,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,19.0291072,72.861475,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,22.5754293,88.4011882,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.207367,73.1858364,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,12.9611017,77.5277845,Karnataka
RJio,Indoor,4G,5,Satisfactory,22.47413953,88.3934028,West Bengal
RJio,Indoor,4G,3,Satisfactory,22.6840533,72.8592638,Gujarat
RJio,Outdoor,4G,5,Satisfactory,11.2333809,77.2131921,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
Idea,Indoor,3G,3,Satisfactory,23.1608126,79.9369335,Madhya Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,24.792365677,85.006972097,Bihar
RJio,Indoor,4G,5,Satisfactory,28.532614,77.2174336,NCT
Airtel,Outdoor,4G,4,Satisfactory,22.62234272,88.43276028,West Bengal
Idea,Indoor,3G,3,Satisfactory,23.1630226,79.93637,Madhya Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,23.821605,87.730251667,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.821605,87.730251667,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.3971534,87.56112503,West Bengal
BSNL,Indoor,4G,5,Satisfactory,11.34134848,77.72844379,Tamil Nadu
Idea,Indoor,4G,4,Satisfactory,18.53324,73.8777372,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.3971534,87.56112503,West Bengal
Idea,Indoor,3G,3,Satisfactory,23.1630226,79.93637,Madhya Pradesh
Idea,Indoor,Unknown,1,Poor Voice Quality,18.2162916,76.2741604,Maharashtra
Airtel,Outdoor,3G,3,Satisfactory,21.121361667,72.863518333,Gujarat
BSNL,Indoor,Unknown,5,Satisfactory,11.34134848,77.72844379,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,20.28837233,85.81783365,Odisha
Airtel,Indoor,3G,5,Satisfactory,28.5805072,77.3111769,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,22.5392267,71.6319213,Gujarat
Vodafone,Travelling,4G,5,Satisfactory,26.895616667,75.736791667,Rajasthan
Vodafone,Outdoor,3G,5,Satisfactory,26.895521667,75.73751,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.895501667,75.736796667,Rajasthan
Vodafone,Travelling,3G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Outdoor,3G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Indoor,4G,3,Satisfactory,18.99559631,72.83112835,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Outdoor,4G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Travelling,4G,5,Satisfactory,26.880195,75.75943,Rajasthan
Vodafone,Outdoor,3G,5,Satisfactory,26.895561667,75.73662,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.896008333,75.73648,Rajasthan
Vodafone,Indoor,Unknown,4,Satisfactory,20.28837233,85.81783365,Odisha
Vodafone,Travelling,4G,5,Satisfactory,26.89526,75.73693,Rajasthan
Vodafone,Outdoor,4G,5,Satisfactory,26.895453333,75.736723333,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.895618333,75.736823333,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,28.34763896,76.948827,Haryana
Vodafone,Indoor,4G,1,Call Dropped,22.5754145,88.4012136,West Bengal
RJio,Indoor,4G,5,Satisfactory,23.2172336,72.6485221,Gujarat
Idea,Indoor,Unknown,4,Satisfactory,18.6586842,73.7727936,Maharashtra
Idea,Indoor,4G,2,Poor Voice Quality,18.60527195,73.77496202,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,27.16543401,75.71756745,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16543401,75.71756745,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,28.34763896,76.948827,Haryana
RJio,Travelling,4G,5,Satisfactory,12.90644891,80.21799507,Tamil Nadu
Airtel,Travelling,4G,1,Poor Voice Quality,12.9611017,77.5277845,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,16.715986,75.0616622,Karnataka
RJio,Indoor,4G,2,Poor Voice Quality,16.7336089,75.0036101,Karnataka
Airtel,Travelling,Unknown,2,Poor Voice Quality,16.7336089,75.0036101,Karnataka
Airtel,Travelling,4G,1,Poor Voice Quality,12.9611017,77.5277845,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,28.34763896,76.948827,Haryana
Airtel,Outdoor,Unknown,5,Satisfactory,11.2145266,77.219139,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
Vodafone,Outdoor,3G,1,Poor Voice Quality,19.02636644,72.8363547,Maharashtra
Idea,Indoor,2G,1,Poor Voice Quality,18.5171259,73.8480349,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.5389215,71.6293253,Gujarat
RJio,Outdoor,4G,4,Satisfactory,26.3571568,75.9327152,Rajasthan
RJio,Indoor,4G,5,Satisfactory,19.07679732,72.86178372,Maharashtra
Airtel,Indoor,4G,3,Call Dropped,25.60291102,85.14933642,Bihar
BSNL,Indoor,2G,4,Satisfactory,13.0185414,77.5707648,Karnataka
RJio,Indoor,4G,5,Satisfactory,22.39708362,87.56153226,West Bengal
Idea,Indoor,4G,4,Satisfactory,18.506973,73.8340717,Maharashtra
RJio,Indoor,4G,5,Satisfactory,17.415271667,78.558186667,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,22.577076667,88.348758333,West Bengal
RJio,Travelling,4G,5,Satisfactory,22.5405745,71.6311796,Gujarat
Airtel,Indoor,Unknown,4,Satisfactory,25.61265022,85.10465577,Bihar
Idea,Travelling,3G,2,Poor Voice Quality,19.2402618,73.0389287,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.207367,73.1858364,Maharashtra
RJio,Travelling,4G,1,Poor Voice Quality,24.9324637,79.5853087,Madhya Pradesh
Idea,Travelling,3G,2,Poor Voice Quality,19.240239,73.0389387,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
BSNL,Travelling,2G,3,Poor Voice Quality,12.559415551,80.143834140,Tamil Nadu
Airtel,Travelling,4G,3,Satisfactory,13.1616954,79.039549,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,17.4733446,78.3855295,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.4735899,78.3851481,Telangana
Idea,Indoor,Unknown,5,Satisfactory,18.5335565,73.8775308,Maharashtra
BSNL,Travelling,3G,2,Call Dropped,12.559415551,80.143834140,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,29.222768362,78.969118168,Uttarakhand
Vodafone,Indoor,3G,5,Satisfactory,12.95011504,80.23241175,Tamil Nadu
Airtel,Outdoor,Unknown,3,Satisfactory,30.12803096,78.31961571,Uttarakhand
Airtel,Outdoor,Unknown,3,Satisfactory,30.07741279,78.25095789,Uttarakhand
RJio,Travelling,4G,4,Satisfactory,22.5453886,71.6263585,Gujarat
Vodafone,Indoor,Unknown,5,Satisfactory,19.03774002,72.84379348,Maharashtra
Vodafone,Indoor,Unknown,1,Call Dropped,19.03774002,72.84379348,Maharashtra
Vodafone,Indoor,2G,1,Call Dropped,19.03774002,72.84379348,Maharashtra
Vodafone,Indoor,Unknown,5,Satisfactory,19.03774002,72.84379348,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.5074834,73.8342148,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,28.537999209,77.347651418,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,30.2729168,78.078369,Uttarakhand
Airtel,Outdoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
Airtel,Indoor,Unknown,5,Satisfactory,24.792365677,85.006972097,Bihar
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
Idea,Outdoor,4G,4,Satisfactory,19.41828248,72.81738394,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521493,73.7832259,Maharashtra
BSNL,Indoor,Unknown,4,Satisfactory,10.01494588,76.36889823,Kerala
RJio,Outdoor,4G,4,Satisfactory,19.0291072,72.861475,Maharashtra
RJio,Travelling,4G,5,Satisfactory,21.49219909,86.91350924,Odisha
RJio,Indoor,4G,5,Satisfactory,21.49219909,86.91350924,Odisha
RJio,Outdoor,4G,4,Satisfactory,28.59509,77.105705,NCT
RJio,Indoor,4G,5,Satisfactory,22.39708362,87.56153226,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,12.96968845,77.7341597,Karnataka
Vodafone,Indoor,3G,5,Satisfactory,22.6943755,88.396602,West Bengal
Vodafone,Outdoor,2G,2,Poor Voice Quality,22.5797023,88.3003799,West Bengal
Vodafone,Indoor,3G,2,Poor Voice Quality,22.5761451,88.3483795,West Bengal
Vodafone,Indoor,3G,5,Satisfactory,26.89079451,75.75242285,Rajasthan
RJio,Indoor,4G,5,Satisfactory,22.39708362,87.56153226,West Bengal
RJio,Indoor,4G,1,Call Dropped,22.5402157,71.6311796,Gujarat
Vodafone,Outdoor,Unknown,2,Call Dropped,19.1256178,72.8275496,Maharashtra
RJio,Indoor,4G,5,Satisfactory,12.90644891,80.21799507,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,19.0598299,72.8461024,Maharashtra
Idea,Indoor,3G,1,Poor Voice Quality,11.25541722,75.78538667,Kerala
RJio,Indoor,4G,5,Satisfactory,12.97559767,80.2203948,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,12.97559767,80.2203948,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,12.97559767,80.2203948,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,12.9750904,77.5961083,Karnataka
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Airtel,Travelling,4G,3,Satisfactory,13.1616954,79.039549,Andhra Pradesh
Airtel,Outdoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
BSNL,Indoor,4G,5,Satisfactory,9.9924306,76.290672,Kerala
Vodafone,Travelling,4G,5,Satisfactory,26.86134667,75.79569013,Rajasthan
Airtel,Indoor,3G,1,Poor Voice Quality,13.0840216,80.2577407,Tamil Nadu
Idea,Indoor,3G,5,Satisfactory,9.9924306,76.290672,Kerala
Vodafone,Indoor,4G,5,Satisfactory,26.89079451,75.75242285,Rajasthan
Vodafone,Indoor,3G,2,Call Dropped,23.556608371,72.619062768,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,27.16543401,75.71756745,Rajasthan
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521508,73.7832267,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,28.537999209,77.347651418,Uttar Pradesh
Airtel,Outdoor,3G,1,Call Dropped,19.1255771,72.8275899,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,28.5868197,76.9965911,NCT
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,19.16531,72.928931667,Maharashtra
Airtel,Outdoor,3G,4,Satisfactory,13.03083702,77.5166278,Karnataka
Idea,Travelling,4G,2,Poor Voice Quality,19.2402593,73.0389317,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521508,73.7832267,Maharashtra
Idea,Indoor,Unknown,2,Poor Voice Quality,18.2162916,76.2741604,Maharashtra
RJio,Indoor,4G,1,Call Dropped,19.0434041,72.8744855,Maharashtra
RJio,Indoor,Unknown,5,Satisfactory,19.06524559,73.00265902,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,21.24322263,72.85497698,Gujarat
Airtel,Travelling,4G,1,Call Dropped,12.89824078,77.61724636,Karnataka
RJio,Indoor,4G,3,Call Dropped,17.456501667,78.450708333,Telangana
RJio,Indoor,4G,3,Call Dropped,17.469541667,78.49575,Telangana
Airtel,Outdoor,4G,5,Satisfactory,19.11543562,72.92589323,Maharashtra
Idea,Outdoor,Unknown,4,Satisfactory,26.3586031,75.9240401,Rajasthan
Airtel,Travelling,4G,3,Satisfactory,13.1616954,79.039549,Andhra Pradesh
Airtel,Indoor,4G,3,Call Dropped,25.60971842,85.16189383,Bihar
BSNL,Indoor,Unknown,4,Satisfactory,9.9925244,76.2904943,Kerala
Airtel,Travelling,4G,4,Satisfactory,28.549980702,77.252670192,Uttar Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521508,73.7832267,Maharashtra
Airtel,Outdoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
RJio,Indoor,4G,3,Poor Voice Quality,21.1549319,79.0339586,Maharashtra
Airtel,Outdoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
RJio,Outdoor,4G,4,Satisfactory,19.0291072,72.861475,Maharashtra
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.632695,77.209283333,NCT
RJio,Indoor,4G,5,Satisfactory,25.5923088,91.9414545,Meghalaya
Vodafone,Travelling,4G,4,Satisfactory,18.6240167,73.7861703,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.49256297,86.9134748,Odisha
BSNL,Indoor,Unknown,5,Satisfactory,11.34134848,77.72844379,Tamil Nadu
Vodafone,Indoor,3G,5,Satisfactory,27.16543401,75.71756745,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,17.4735899,78.3851481,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.4735899,78.3851481,Telangana
Airtel,Indoor,3G,4,Satisfactory,13.03083702,77.5166278,Karnataka
RJio,Indoor,4G,5,Satisfactory,22.39708362,87.56153226,West Bengal
RJio,Outdoor,4G,4,Satisfactory,26.3586031,75.9240401,Rajasthan
RJio,Indoor,4G,4,Satisfactory,18.5197363,73.85610684,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.562742066,88.352751173,West Bengal
RJio,Outdoor,4G,5,Satisfactory,11.2145266,77.219139,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,21.49256297,86.9134748,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,28.6421552,77.03471339,NCT
Idea,Indoor,3G,3,Satisfactory,23.1622402,79.9362341,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,22.39708362,87.56153226,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,18.6240167,73.7861703,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.49256297,86.9134748,Odisha
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Vodafone,Indoor,Unknown,5,Satisfactory,28.44706146,77.29918775,Haryana
Vodafone,Indoor,3G,5,Satisfactory,26.89079451,75.75242285,Rajasthan
Vodafone,Indoor,2G,5,Satisfactory,28.510549808,77.168756333,NCT
Airtel,Indoor,3G,5,Satisfactory,29.21642494,78.96928987,Uttarakhand
Airtel,Indoor,3G,1,Call Dropped,13.0840216,80.2577407,Tamil Nadu
Idea,Indoor,4G,1,Poor Voice Quality,18.44116223,79.1398477,Telangana
Idea,Indoor,3G,1,Poor Voice Quality,18.4426397,79.1366847,Telangana
Airtel,Indoor,Unknown,1,Call Dropped,18.4426397,79.1366847,Telangana
Idea,Indoor,3G,1,Poor Voice Quality,17.848826662,78.718297318,Telangana
Airtel,Indoor,3G,1,Poor Voice Quality,17.4848133,78.6086226,Telangana
Airtel,Travelling,3G,1,Poor Voice Quality,28.5662147,77.282404,Uttar Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,18.6521508,73.7832267,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.3476468,83.6014752,Odisha
